geopoint,Daylight_savings_time_flag,Timezone,Longitude,Latitude,State,City,Zip
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,94298
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,94299
"37.443688,-122.15071",1,-8,-122.15071,37.443688,CA,Palo Alto,94301
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Palo Alto,94302
"37.449888,-122.12749",1,-8,-122.12749,37.449888,CA,Palo Alto,94303
"37.397823,-122.16605",1,-8,-122.16605,37.397823,CA,Palo Alto,94304
"37.427039,-122.16496",1,-8,-122.16496,37.427039,CA,Stanford,94305
"37.419389,-122.13273",1,-8,-122.13273,37.419389,CA,Palo Alto,94306
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,Palo Alto,94307
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,Palo Alto,94308
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Palo Alto,94309
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Palo Alto,94310
"37.570385,-122.32044",1,-8,-122.32044,37.570385,CA,San Mateo,94401
"37.551586,-122.32773",1,-8,-122.32773,37.551586,CA,San Mateo,94402
"37.539686,-122.30266",1,-8,-122.30266,37.539686,CA,San Mateo,94403
"37.554335,-122.27032",1,-8,-122.27032,37.554335,CA,San Mateo,94404
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,San Mateo,94405
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,San Mateo,94406
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,San Mateo,94407
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,San Mateo,94408
"37.381144,-122.334825",1,-8,-122.334825,37.381144,CA,San Mateo,94409
"37.562385,-122.251078",1,-8,-122.251078,37.562385,CA,Foster City,94420
"37.534736,-122.32588",1,-8,-122.32588,37.534736,CA,San Mateo,94497
"37.769528,-122.25937",1,-8,-122.25937,37.769528,CA,Alameda,94501
"37.734379,-122.23952",1,-8,-122.23952,37.734379,CA,Alameda,94502
"38.170372,-122.25605",1,-8,-122.25605,38.170372,CA,American Canyon,94503
"37.804064,-121.91202",1,-8,-121.91202,37.804064,CA,Danville,94506
"37.856683,-122.02488",1,-8,-122.02488,37.856683,CA,Alamo,94507
"38.568307,-122.45084",1,-8,-122.45084,38.568307,CA,Angwin,94508
"37.991571,-121.80207",1,-8,-121.80207,37.991571,CA,Antioch,94509
"38.071769,-122.15517",1,-8,-122.15517,38.071769,CA,Benicia,94510
"38.040395,-121.63852",1,-8,-121.63852,38.040395,CA,Bethel Island,94511
"38.159894,-121.84195",1,-8,-121.84195,38.159894,CA,Birds Landing,94512
"37.932123,-121.70381",1,-8,-121.70381,37.932123,CA,Brentwood,94513
"37.847704,-121.60812",1,-8,-121.60812,37.847704,CA,Byron,94514
"38.597907,-122.60952",1,-8,-122.60952,38.597907,CA,Calistoga,94515
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Canyon,94516
"37.923523,-121.91172",1,-8,-121.91172,37.923523,CA,Clayton,94517
"37.954122,-122.02506",1,-8,-122.02506,37.954122,CA,Concord,94518
"37.984271,-122.01437",1,-8,-122.01437,37.984271,CA,Concord,94519
"37.986321,-122.03988",1,-8,-122.03988,37.986321,CA,Concord,94520
"37.957772,-121.97709",1,-8,-121.97709,37.957772,CA,Concord,94521
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Concord,94522
"37.951672,-122.07317",1,-8,-122.07317,37.951672,CA,Pleasant Hill,94523
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Concord,94524
"38.05282,-122.2234",1,-8,-122.2234,38.05282,CA,Crockett,94525
"37.811676,-121.98647",1,-8,-121.98647,37.811676,CA,Danville,94526
"37.953542,-121.957778",1,-8,-121.957778,37.953542,CA,Concord,94527
"37.838744,-121.96672",1,-8,-121.96672,37.838744,CA,Diablo,94528
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Concord,94529
"37.917774,-122.30426",1,-8,-122.30426,37.917774,CA,El Cerrito,94530
"37.920852,-121.723919",1,-8,-121.723919,37.920852,CA,Antioch,94531
"38.269582,-122.03701",1,-8,-122.03701,38.269582,CA,Fairfield,94533
"38.245844,-122.101917",1,-8,-122.101917,38.245844,CA,Fairfield,94534
"38.277661,-121.9192",1,-8,-121.9192,38.277661,CA,Travis AFB,94535
"37.562218,-121.99433",1,-8,-121.99433,37.562218,CA,Fremont,94536
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Fremont,94537
"37.527237,-121.9679",1,-8,-121.9679,37.527237,CA,Fremont,94538
"37.515014,-121.92916",1,-8,-121.92916,37.515014,CA,Fremont,94539
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Hayward,94540
"37.674431,-122.08883",1,-8,-122.08883,37.674431,CA,Hayward,94541
"37.657381,-122.05076",1,-8,-122.05076,37.657381,CA,Hayward,94542
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Hayward,94543
"37.633732,-122.06101",1,-8,-122.06101,37.633732,CA,Hayward,94544
"37.635582,-122.10418",1,-8,-122.10418,37.635582,CA,Hayward,94545
"37.702063,-122.07934",1,-8,-122.07934,37.702063,CA,Castro Valley,94546
"38.005122,-122.25784",1,-8,-122.25784,38.005122,CA,Hercules,94547
"37.972622,-121.665205",1,-8,-121.665205,37.972622,CA,Knightsen,94548
"37.895695,-122.11785",1,-8,-122.11785,37.895695,CA,Lafayette,94549
"37.65778,-121.73011",1,-8,-121.73011,37.65778,CA,Livermore,94550
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Livermore,94551
"37.69768,-122.02503",1,-8,-122.02503,37.69768,CA,Castro Valley,94552
"37.998912,-122.11501",1,-8,-122.11501,37.998912,CA,Martinez,94553
"37.571581,-122.0509",1,-8,-122.0509,37.571581,CA,Fremont,94555
"37.839426,-122.12426",1,-8,-122.12426,37.839426,CA,Moraga,94556
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Hayward,94557
"38.337243,-122.30027",1,-8,-122.30027,38.337243,CA,Napa,94558
"38.291164,-122.28671",1,-8,-122.28671,38.291164,CA,Napa,94559
"37.535586,-122.03362",1,-8,-122.03362,37.535586,CA,Newark,94560
"37.992124,-121.71328",1,-8,-121.71328,37.992124,CA,Oakley,94561
"38.437887,-122.399101",1,-8,-122.399101,38.437887,CA,Oakville,94562
"37.878625,-122.18296",1,-8,-122.18296,37.878625,CA,Orinda,94563
"37.997509,-122.29208",1,-8,-122.29208,37.997509,CA,Pinole,94564
"38.017917,-121.90502",1,-8,-121.90502,38.017917,CA,Pittsburg,94565
"37.658898,-121.87149",1,-8,-121.87149,37.658898,CA,Pleasanton,94566
"38.658204,-122.40441",1,-8,-122.40441,38.658204,CA,Pope Valley,94567
"37.714179,-121.92567",1,-8,-121.92567,37.714179,CA,Dublin,94568
"38.04337,-122.18994",1,-8,-122.18994,38.04337,CA,Port Costa,94569
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Moraga,94570
"38.156909,-121.72075",1,-8,-121.72075,38.156909,CA,Rio Vista,94571
"38.031271,-122.26213",1,-8,-122.26213,38.031271,CA,Rodeo,94572
"38.466508,-122.414189",1,-8,-122.414189,38.466508,CA,Rutherford,94573
"38.511241,-122.45695",1,-8,-122.45695,38.511241,CA,Saint Helena,94574
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Moraga,94575
"38.553087,-122.47725",1,-8,-122.47725,38.553087,CA,Deer Park,94576
"37.722279,-122.15702",1,-8,-122.15702,37.722279,CA,San Leandro,94577
"37.703427,-122.128",1,-8,-122.128,37.703427,CA,San Leandro,94578
"37.68858,-122.15421",1,-8,-122.15421,37.68858,CA,San Leandro,94579
"37.678531,-122.13199",1,-8,-122.13199,37.678531,CA,San Lorenzo,94580
"38.509569,-122.3539",1,-8,-122.3539,38.509569,CA,Napa,94581
"37.75735,-121.95213",1,-8,-121.95213,37.75735,CA,San Ramon,94583
"38.231364,-122.05414",1,-8,-122.05414,38.231364,CA,Suisun City,94585
"37.593883,-121.88281",1,-8,-121.88281,37.593883,CA,Sunol,94586
"37.592184,-122.04577",1,-8,-122.04577,37.592184,CA,Union City,94587
"37.68973,-121.89244",1,-8,-121.89244,37.68973,CA,Pleasanton,94588
"38.152068,-122.25074",1,-8,-122.25074,38.152068,CA,Vallejo,94589
"38.105219,-122.24571",1,-8,-122.24571,38.105219,CA,Vallejo,94590
"38.099119,-122.21035",1,-8,-122.21035,38.099119,CA,Vallejo,94591
"38.115015,-122.29055",1,-8,-122.29055,38.115015,CA,Vallejo,94592
"37.879757,-122.07143",1,-8,-122.07143,37.879757,CA,Walnut Creek,94595
"37.905924,-122.05858",1,-8,-122.05858,37.905924,CA,Walnut Creek,94596
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Walnut Creek,94597
"37.91878,-122.02618",1,-8,-122.02618,37.91878,CA,Walnut Creek,94598
"38.403011,-122.36228",1,-8,-122.36228,38.403011,CA,Yountville,94599
"37.776835,-122.21792",1,-8,-122.21792,37.776835,CA,Oakland,94601
"37.799727,-122.21211",1,-8,-122.21211,37.799727,CA,Oakland,94602
"37.738379,-122.17332",1,-8,-122.17332,37.738379,CA,Oakland,94603
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94604
"37.763028,-122.16305",1,-8,-122.16305,37.763028,CA,Oakland,94605
"37.793177,-122.24352",1,-8,-122.24352,37.793177,CA,Oakland,94606
"37.806427,-122.28898",1,-8,-122.28898,37.806427,CA,Oakland,94607
"37.834724,-122.28316",1,-8,-122.28316,37.834724,CA,Emeryville,94608
"37.834926,-122.264",1,-8,-122.264,37.834926,CA,Oakland,94609
"37.812377,-122.24199",1,-8,-122.24199,37.812377,CA,Oakland,94610
"37.827126,-122.22289",1,-8,-122.22289,37.827126,CA,Oakland,94611
"37.809427,-122.27172",1,-8,-122.27172,37.809427,CA,Oakland,94612
"37.781098,-122.186573",1,-8,-122.186573,37.781098,CA,Oakland,94613
"37.727739,-122.204573",1,-8,-122.204573,37.727739,CA,Oakland,94614
"37.806677,-122.30038",1,-8,-122.30038,37.806677,CA,Oakland,94615
"37.807827,-122.271652",1,-8,-122.271652,37.807827,CA,Oakland,94617
"37.843726,-122.24369",1,-8,-122.24369,37.843726,CA,Oakland,94618
"37.790027,-122.18615",1,-8,-122.18615,37.790027,CA,Oakland,94619
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Piedmont,94620
"37.753978,-122.18969",1,-8,-122.18969,37.753978,CA,Oakland,94621
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94623
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94624
"37.803927,-122.319655",1,-8,-122.319655,37.803927,CA,Oakland,94625
"37.819314,-122.303136",1,-8,-122.303136,37.819314,CA,Oakland,94626
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94627
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94643
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94649
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94659
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94660
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94661
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Emeryville,94662
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Oakland,94666
"37.860576,-122.29673",1,-8,-122.29673,37.860576,CA,Berkeley,94701
"37.865026,-122.2859",1,-8,-122.2859,37.865026,CA,Berkeley,94702
"37.862526,-122.27582",1,-8,-122.27582,37.862526,CA,Berkeley,94703
"37.868575,-122.25855",1,-8,-122.25855,37.868575,CA,Berkeley,94704
"37.856926,-122.25084",1,-8,-122.25084,37.856926,CA,Berkeley,94705
"37.889125,-122.29371",1,-8,-122.29371,37.889125,CA,Albany,94706
"37.894625,-122.27917",1,-8,-122.27917,37.894625,CA,Berkeley,94707
"37.894625,-122.26372",1,-8,-122.26372,37.894625,CA,Berkeley,94708
"37.879625,-122.2668",1,-8,-122.2668,37.879625,CA,Berkeley,94709
"37.869976,-122.2981",1,-8,-122.2981,37.869976,CA,Berkeley,94710
"37.680181,-121.921498",1,-8,-121.921498,37.680181,CA,Berkeley,94712
"37.866825,-122.253582",1,-8,-122.253582,37.866825,CA,Berkeley,94720
"37.941424,-122.36628",1,-8,-122.36628,37.941424,CA,Richmond,94801
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Richmond,94802
"37.969673,-122.29413",1,-8,-122.29413,37.969673,CA,El Sobrante,94803
"37.926509,-122.3408",1,-8,-122.3408,37.926509,CA,Richmond,94804
"37.941824,-122.32553",1,-8,-122.32553,37.941824,CA,Richmond,94805
"37.972623,-122.33873",1,-8,-122.33873,37.972623,CA,San Pablo,94806
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Richmond,94807
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Richmond,94808
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,El Sobrante,94820
"37.777208,-121.955399",1,-8,-121.955399,37.777208,CA,Richmond,94850
"37.972423,-122.51484",1,-8,-122.51484,37.972423,CA,San Rafael,94901
"38.019022,-122.54589",1,-8,-122.54589,38.019022,CA,San Rafael,94903
"37.950069,-122.54284",1,-8,-122.54284,37.950069,CA,Greenbrae,94904
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,San Rafael,94912
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,San Rafael,94913
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Kentfield,94914
"38.07392,-122.55944",1,-8,-122.55944,38.07392,CA,San Rafael,94915
"37.892476,-122.47541",1,-8,-122.47541,37.892476,CA,Belvedere Tiburon,94920
"38.345572,-122.96676",1,-8,-122.96676,38.345572,CA,Bodega,94922
"38.347701,-123.05869",1,-8,-123.05869,38.347701,CA,Bodega Bay,94923
"37.907675,-122.70201",1,-8,-122.70201,37.907675,CA,Bolinas,94924
"37.924242,-122.516",1,-8,-122.516,37.924242,CA,Corte Madera,94925
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Cotati,94926
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Rohnert Park,94927
"38.347174,-122.69537",1,-8,-122.69537,38.347174,CA,Rohnert Park,94928
"38.246611,-122.95916",1,-8,-122.95916,38.246611,CA,Dillon Beach,94929
"37.98779,-122.59962",1,-8,-122.59962,37.98779,CA,Fairfax,94930
"38.328614,-122.71044",1,-8,-122.71044,38.328614,CA,Cotati,94931
"38.012489,-122.68886",1,-8,-122.68886,38.012489,CA,Forest Knolls,94933
"38.099205,-122.87751",1,-8,-122.87751,38.099205,CA,Inverness,94937
"38.017617,-122.6943",1,-8,-122.6943,38.017617,CA,Lagunitas,94938
"37.936151,-122.5355",1,-8,-122.5355,37.936151,CA,Larkspur,94939
"38.180029,-122.88357",1,-8,-122.88357,38.180029,CA,Marshall,94940
"37.898058,-122.54134",1,-8,-122.54134,37.898058,CA,Mill Valley,94941
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Mill Valley,94942
"38.117065,-122.56316",1,-8,-122.56316,38.117065,CA,Novato,94945
"38.050454,-122.67866",1,-8,-122.67866,38.050454,CA,Nicasio,94946
"38.098221,-122.59809",1,-8,-122.59809,38.098221,CA,Novato,94947
"38.148858,-122.573745",1,-8,-122.573745,38.148858,CA,Novato,94948
"38.06317,-122.54111",1,-8,-122.54111,38.06317,CA,Novato,94949
"38.054433,-122.77762",1,-8,-122.77762,38.054433,CA,Olema,94950
"38.314531,-122.66097",1,-8,-122.66097,38.314531,CA,Penngrove,94951
"38.243734,-122.69345",1,-8,-122.69345,38.243734,CA,Petaluma,94952
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Petaluma,94953
"38.243299,-122.6069",1,-8,-122.6069,38.243299,CA,Petaluma,94954
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Petaluma,94955
"38.081566,-122.81988",1,-8,-122.81988,38.081566,CA,Point Reyes Station,94956
"38.022322,-122.561689",1,-8,-122.561689,38.022322,CA,Ross,94957
"37.981623,-122.56884",1,-8,-122.56884,37.981623,CA,San Anselmo,94960
"38.012082,-122.66389",1,-8,-122.66389,38.012082,CA,San Geronimo,94963
"37.943365,-122.49029",1,-8,-122.49029,37.943365,CA,San Quentin,94964
"37.855527,-122.49949",1,-8,-122.49949,37.855527,CA,Sausalito,94965
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Sausalito,94966
"37.903396,-122.65043",1,-8,-122.65043,37.903396,CA,Stinson Beach,94970
"38.245851,-122.90644",1,-8,-122.90644,38.245851,CA,Tomales,94971
"38.335515,-122.9392",1,-8,-122.9392,38.335515,CA,Valley Ford,94972
"38.007639,-122.63914",1,-8,-122.63914,38.007639,CA,Woodacre,94973
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,San Quentin,94974
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Petaluma,94975
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Corte Madera,94976
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Larkspur,94977
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,Fairfax,94978
"38.068036,-122.740988",1,-8,-122.740988,38.068036,CA,San Anselmo,94979
"37.970726,-122.524012",1,-8,-122.524012,37.970726,CA,San Rafael,94991
"38.117269,-122.568442",1,-8,-122.568442,38.117269,CA,Novato,94998
"38.267466,-122.658097",1,-8,-122.658097,38.267466,CA,Petaluma,94999
"37.05297,-121.949418",1,-8,-121.949418,37.05297,CA,Aptos,95001
"37.427439,-121.97521",1,-8,-121.97521,37.427439,CA,Alviso,95002
"36.979333,-121.8944",1,-8,-121.8944,36.979333,CA,Aptos,95003
"36.885056,-121.63082",1,-8,-121.63082,36.885056,CA,Aromas,95004
"37.084347,-122.08524",1,-8,-122.08524,37.084347,CA,Ben Lomond,95005
"37.151813,-122.13679",1,-8,-122.13679,37.151813,CA,Boulder Creek,95006
"37.10548,-122.1047",1,-8,-122.1047,37.10548,CA,Brookdale,95007
"37.278843,-121.95446",1,-8,-121.95446,37.278843,CA,Campbell,95008
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Campbell,95009
"36.9761,-121.95316",1,-8,-121.95316,36.9761,CA,Capitola,95010
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Campbell,95011
"36.768856,-121.75105",1,-8,-121.75105,36.768856,CA,Castroville,95012
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Coyote,95013
"37.317909,-122.04779",1,-8,-122.04779,37.317909,CA,Cupertino,95014
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Cupertino,95015
"37.085986,-122.22638",1,-8,-122.22638,37.085986,CA,Davenport,95017
"37.057708,-122.05967",1,-8,-122.05967,37.057708,CA,Felton,95018
"36.935552,-121.77972",1,-8,-121.77972,36.935552,CA,Freedom,95019
"37.016943,-121.56581",1,-8,-121.56581,37.016943,CA,Gilroy,95020
"36.986148,-121.497349",1,-8,-121.497349,36.986148,CA,Gilroy,95021
"37.32477,-122.184276",1,-8,-122.184276,37.32477,CA,Palo Alto,95022
"36.862243,-121.38006",1,-8,-121.38006,36.862243,CA,Hollister,95023
"36.85443,-121.411909",1,-8,-121.411909,36.85443,CA,Hollister,95024
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Holy City,95026
"37.228594,-121.98396",1,-8,-121.98396,37.228594,CA,Los Gatos,95030
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Los Gatos,95031
"37.241193,-121.9534",1,-8,-121.9534,37.241193,CA,Los Gatos,95032
"37.160012,-121.9881",1,-8,-121.9881,37.160012,CA,Los Gatos,95033
"37.436451,-121.89438",1,-8,-121.89438,37.436451,CA,Milpitas,95035
"37.456807,-121.913632",1,-8,-121.913632,37.456807,CA,Milpitas,95036
"37.137595,-121.66211",1,-8,-121.66211,37.137595,CA,Morgan Hill,95037
"37.225787,-121.617894",1,-8,-121.617894,37.225787,CA,Morgan Hill,95038
"36.812905,-121.78299",1,-8,-121.78299,36.812905,CA,Moss Landing,95039
"37.050798,-122.0569",1,-8,-122.0569,37.050798,CA,Mount Hermon,95041
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,New Almaden,95042
"36.504586,-121.01515",1,-8,-121.01515,36.504586,CA,Paicines,95043
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Redwood Estates,95044
"36.829052,-121.52848",1,-8,-121.52848,36.829052,CA,San Juan Bautista,95045
"37.088746,-121.60048",1,-8,-121.60048,37.088746,CA,San Martin,95046
"37.347791,-121.95131",1,-8,-121.95131,37.347791,CA,Santa Clara,95050
"37.346241,-121.9846",1,-8,-121.9846,37.346241,CA,Santa Clara,95051
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Santa Clara,95052
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Santa Clara,95053
"37.39324,-121.96066",1,-8,-121.96066,37.39324,CA,Santa Clara,95054
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Santa Clara,95055
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Santa Clara,95056
"36.980556,-122.04603",1,-8,-122.04603,36.980556,CA,Santa Cruz,95060
"37.007399,-122.075125",1,-8,-122.075125,37.007399,CA,Santa Cruz,95061
"36.9707,-121.99086",1,-8,-121.99086,36.9707,CA,Santa Cruz,95062
"36.9634,-121.973771",1,-8,-121.973771,36.9634,CA,Santa Cruz,95063
"37.000199,-122.06026",1,-8,-122.06026,37.000199,CA,Santa Cruz,95064
"37.010322,-121.98523",1,-8,-121.98523,37.010322,CA,Santa Cruz,95065
"37.057575,-122.01507",1,-8,-122.01507,37.057575,CA,Scotts Valley,95066
"37.05297,-121.949418",1,-8,-121.949418,37.05297,CA,Scotts Valley,95067
"37.270543,-122.02305",1,-8,-122.02305,37.270543,CA,Saratoga,95070
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,Saratoga,95071
"37.007916,-121.95072",1,-8,-121.95072,37.007916,CA,Soquel,95073
"36.761702,-121.274795",1,-8,-121.274795,36.761702,CA,Tres Pinos,95075
"36.922902,-121.77224",1,-8,-121.77224,36.922902,CA,Watsonville,95076
"37.05297,-121.949418",1,-8,-121.949418,37.05297,CA,Watsonville,95077
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95101
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95102
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95103
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95106
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95108
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95109
"37.335545,-121.89877",1,-8,-121.89877,37.335545,CA,San Jose,95110
"37.284042,-121.82664",1,-8,-121.82664,37.284042,CA,San Jose,95111
"37.348541,-121.88627",1,-8,-121.88627,37.348541,CA,San Jose,95112
"37.333941,-121.89154",1,-8,-121.89154,37.333941,CA,San Jose,95113
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95114
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95115
